Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
BUENOS AIRES,Punta Indio,Verónica,adsl,6655050,178.0
BUENOS AIRES,Punta Indio,Verónica,cablemodem,6655050,816.0
BUENOS AIRES,Punta Indio,Verónica,fibra optica,6655050,6.0
BUENOS AIRES,Quilmes,Bernal,adsl,6658010,12.0
BUENOS AIRES,Quilmes,Bernal,cablemodem,6658010,20856.0
BUENOS AIRES,Quilmes,Bernal,dial up,6658010,67.0
BUENOS AIRES,Quilmes,Bernal,fibra optica,6658010,10510.0
BUENOS AIRES,Quilmes,Bernal,otros,6658010,7.0
BUENOS AIRES,Quilmes,Bernal,satelital,6658010,1.0
BUENOS AIRES,Quilmes,Bernal Oeste,adsl,6658010,48.0
BUENOS AIRES,Quilmes,Bernal Oeste,cablemodem,6658010,3865.0
BUENOS AIRES,Quilmes,Bernal Oeste,dial up,6658010,3.0
BUENOS AIRES,Quilmes,Bernal Oeste,fibra optica,6658010,1819.0
BUENOS AIRES,Quilmes,Bernal Oeste,otros,6658010,28.0
BUENOS AIRES,Quilmes,Don Bosco,cablemodem,6658010,2966.0
BUENOS AIRES,Quilmes,Don Bosco,fibra optica,6658010,25.0
BUENOS AIRES,Quilmes,Don Bosco,otros,6658010,1.0
BUENOS AIRES,Quilmes,Ezpeleta,adsl,6658010,2.0
BUENOS AIRES,Quilmes,Ezpeleta,cablemodem,6658010,12410.0
BUENOS AIRES,Quilmes,Ezpeleta,dial up,6658010,7.0
BUENOS AIRES,Quilmes,Ezpeleta,fibra optica,6658010,3384.0
BUENOS AIRES,Quilmes,Ezpeleta,otros,6658010,16.0
BUENOS AIRES,Quilmes,Ezpeleta,wireless,6658010,319.0
BUENOS AIRES,Quilmes,Ezpeleta Oeste,adsl,6658010,2.0
BUENOS AIRES,Quilmes,Ezpeleta Oeste,cablemodem,6658010,1481.0
BUENOS AIRES,Quilmes,Ezpeleta Oeste,dial up,6658010,8.0
BUENOS AIRES,Quilmes,Ezpeleta Oeste,fibra optica,6658010,4485.0
BUENOS AIRES,Quilmes,Ezpeleta Oeste,otros,6658010,16.0
BUENOS AIRES,Quilmes,Quilmes,adsl,6658010,56.0
BUENOS AIRES,Quilmes,Quilmes,cablemodem,6658010,47481.0
BUENOS AIRES,Quilmes,Quilmes,dial up,6658010,74.0
BUENOS AIRES,Quilmes,Quilmes,fibra optica,6658010,13382.0
BUENOS AIRES,Quilmes,Quilmes,otros,6658010,96.0
BUENOS AIRES,Quilmes,Quilmes,satelital,6658010,2.0
BUENOS AIRES,Quilmes,Quilmes,wireless,6658010,141.0
BUENOS AIRES,Quilmes,Quilmes Oeste,adsl,6658010,44.0
BUENOS AIRES,Quilmes,Quilmes Oeste,cablemodem,6658010,7718.0
BUENOS AIRES,Quilmes,Quilmes Oeste,dial up,6658010,48.0
BUENOS AIRES,Quilmes,Quilmes Oeste,fibra optica,6658010,14282.0
BUENOS AIRES,Quilmes,Quilmes Oeste,otros,6658010,40.0
BUENOS AIRES,Quilmes,Quilmes Oeste,wireless,6658010,2.0
BUENOS AIRES,Quilmes,San Francisco Solano,adsl,6658010,1.0
BUENOS AIRES,Quilmes,San Francisco Solano,cablemodem,6658010,11410.0
BUENOS AIRES,Quilmes,San Francisco Solano,fibra optica,6658010,15.0
BUENOS AIRES,Quilmes,San Francisco Solano,otros,6658010,30.0
BUENOS AIRES,Quilmes,San Francisco Solano,wireless,6658010,114.0
BUENOS AIRES,Quilmes,Villa La Florida,adsl,6658010,2.0
BUENOS AIRES,Quilmes,Villa La Florida,cablemodem,6658010,5346.0
BUENOS AIRES,Quilmes,Villa La Florida,dial up,6658010,5.0
BUENOS AIRES,Quilmes,Villa La Florida,fibra optica,6658010,6519.0
BUENOS AIRES,Quilmes,Villa La Florida,wireless,6658010,114.0
BUENOS AIRES,Ramallo,El Paraíso,adsl,6665010,17.0
BUENOS AIRES,Ramallo,El Paraíso,fibra optica,6665010,63.0
BUENOS AIRES,Ramallo,El Paraíso,wireless,6665010,39.0
BUENOS AIRES,Ramallo,Pérez Millán,fibra optica,6665030,1.0
BUENOS AIRES,Ramallo,Ramallo,adsl,6665040,347.0
BUENOS AIRES,Ramallo,Ramallo,cablemodem,6665040,1312.0
BUENOS AIRES,Ramallo,Ramallo,fibra optica,6665040,2060.0
BUENOS AIRES,Ramallo,Ramallo,satelital,6665040,1.0
BUENOS AIRES,Ramallo,Ramallo,wireless,6665040,642.0
BUENOS AIRES,Ramallo,Villa Ramallo,adsl,6665060,506.0
BUENOS AIRES,Ramallo,Villa Ramallo,cablemodem,6665060,2248.0
BUENOS AIRES,Ramallo,Villa Ramallo,fibra optica,6665060,226.0
BUENOS AIRES,Ramallo,Villa Ramallo,wireless,6665060,139.0
BUENOS AIRES,Rauch,OTROS,wireless,Sin Datos,15.0
BUENOS AIRES,Rauch,Rauch,adsl,6672010,896.0
BUENOS AIRES,Rauch,Rauch,dial up,6672010,6.0
BUENOS AIRES,Rauch,Rauch,fibra optica,6672010,514.0
BUENOS AIRES,Rauch,Rauch,satelital,6672010,1.0
BUENOS AIRES,Rauch,Rauch,wireless,6672010,93.0
BUENOS AIRES,Rivadavia,América,adsl,6679010,565.0
BUENOS AIRES,Rivadavia,América,cablemodem,6679010,928.0
BUENOS AIRES,Rivadavia,América,fibra optica,6679010,1023.0
BUENOS AIRES,Rivadavia,América,otros,6679010,344.0
BUENOS AIRES,Rivadavia,América,satelital,6679010,1.0
BUENOS AIRES,Rivadavia,América,wireless,6679010,810.0
BUENOS AIRES,Rivadavia,Fortín Olavarría,adsl,6679020,272.0
BUENOS AIRES,Rivadavia,Fortín Olavarría,fibra optica,6679020,142.0
BUENOS AIRES,Rivadavia,Fortín Olavarría,otros,6679020,69.0
BUENOS AIRES,Rivadavia,González Moreno,wireless,6679030,1.0
BUENOS AIRES,Rivadavia,Sansinena,fibra optica,6679070,140.0
BUENOS AIRES,Rivadavia,Sansinena,otros,6679070,62.0
BUENOS AIRES,Rivadavia,Sansinena,wireless,6679070,175.0
BUENOS AIRES,Rojas,Las Carabelas,fibra optica,6686020,195.0
BUENOS AIRES,Rojas,Las Carabelas,satelital,6686020,1.0
BUENOS AIRES,Rojas,Las Carabelas,wireless,6686020,47.0
BUENOS AIRES,Rojas,Rafael Obligado,wireless,6686040,26.0
BUENOS AIRES,Rojas,Rojas,adsl,6686060,522.0
BUENOS AIRES,Rojas,Rojas,cablemodem,6686060,3777.0
BUENOS AIRES,Rojas,Rojas,dial up,6686060,2.0
BUENOS AIRES,Rojas,Rojas,fibra optica,6686060,1152.0
BUENOS AIRES,Rojas,Rojas,wireless,6686060,1479.0
BUENOS AIRES,Roque Pérez,Carlos Beguerie,fibra optica,6693010,181.0
BUENOS AIRES,Roque Pérez,Carlos Beguerie,wireless,6693010,32.0
BUENOS AIRES,Roque Pérez,Roque Pérez,adsl,6693020,157.0
BUENOS AIRES,Roque Pérez,Roque Pérez,cablemodem,6693020,560.0
BUENOS AIRES,Roque Pérez,Roque Pérez,dial up,6693020,1.0
BUENOS AIRES,Roque Pérez,Roque Pérez,fibra optica,6693020,1749.0
BUENOS AIRES,Roque Pérez,Roque Pérez,wireless,6693020,278.0
BUENOS AIRES,Saavedra,Arroyo Corto,fibra optica,6700010,259.0
BUENOS AIRES,Saavedra,Espartillar,fibra optica,6700040,314.0
BUENOS AIRES,Saavedra,Espartillar,wireless,6700040,79.0
BUENOS AIRES,Saavedra,Goyena,fibra optica,6700050,44.0
BUENOS AIRES,Saavedra,Pigüé,adsl,6700060,164.0
BUENOS AIRES,Saavedra,Pigüé,dial up,6700060,3.0
BUENOS AIRES,Saavedra,Pigüé,fibra optica,6700060,5107.0
BUENOS AIRES,Saavedra,Saavedra,fibra optica,6700070,9.0
BUENOS AIRES,Saavedra,Saavedra,wireless,6700070,23.0
BUENOS AIRES,Saladillo,Alvarez de Toledo,fibra optica,6707010,40.0
BUENOS AIRES,Saladillo,Cazón,fibra optica,6707030,45.0
BUENOS AIRES,Saladillo,Del Carril,wireless,6707040,2.0
BUENOS AIRES,Saladillo,Saladillo,adsl,6707060,548.0
BUENOS AIRES,Saladillo,Saladillo,cablemodem,6707060,4595.0
BUENOS AIRES,Saladillo,Saladillo,fibra optica,6707060,4325.0
BUENOS AIRES,Saladillo,Saladillo,otros,6707060,47.0
BUENOS AIRES,Saladillo,Saladillo,satelital,6707060,1.0
BUENOS AIRES,Saladillo,Saladillo,wireless,6707060,392.0
BUENOS AIRES,Salliqueló,Quenumá,otros,6721010,36.0
BUENOS AIRES,Salliqueló,Salliqueló,adsl,6721020,128.0
BUENOS AIRES,Salliqueló,Salliqueló,dial up,6721020,3.0
BUENOS AIRES,Salliqueló,Salliqueló,satelital,6721020,2.0
BUENOS AIRES,Salto,Arroyo Dulce,adsl,6714010,438.0
BUENOS AIRES,Salto,Arroyo Dulce,fibra optica,6714010,51.0
BUENOS AIRES,Salto,Arroyo Dulce,wireless,6714010,37.0
BUENOS AIRES,Salto,Gahan,adsl,6714030,181.0
BUENOS AIRES,Salto,Gahan,wimax,6714030,10.0
BUENOS AIRES,Salto,Inés Indart,fibra optica,6714040,15.0
BUENOS AIRES,Salto,Inés Indart,otros,6714040,189.0
BUENOS AIRES,Salto,Inés Indart,wireless,6714040,41.0
BUENOS AIRES,Salto,La Invencible,wireless,6714050,28.0
BUENOS AIRES,Salto,Salto,adsl,6714060,781.0
BUENOS AIRES,Salto,Salto,cablemodem,6714060,1463.0
BUENOS AIRES,Salto,Salto,fibra optica,6714060,8671.0
BUENOS AIRES,Salto,Salto,wireless,6714060,677.0
BUENOS AIRES,San Andrés de Giles,Azcuénaga,fibra optica,6728010,55.0
BUENOS AIRES,San Andrés de Giles,Azcuénaga,otros,6728010,7.0
BUENOS AIRES,San Andrés de Giles,Azcuénaga,wireless,6728010,54.0
BUENOS AIRES,San Andrés de Giles,Cucullú,otros,6728020,218.0
BUENOS AIRES,San Andrés de Giles,Cucullú,wireless,6728020,24.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,adsl,6728040,388.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,cablemodem,6728040,787.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,dial up,6728040,1.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,fibra optica,6728040,3725.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,otros,6728040,486.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,satelital,6728040,1.0
BUENOS AIRES,San Andrés de Giles,Solís,adsl,6728050,46.0
BUENOS AIRES,San Andrés de Giles,Solís,fibra optica,6728050,261.0
BUENOS AIRES,San Andrés de Giles,Solís,satelital,6728050,1.0
BUENOS AIRES,San Andrés de Giles,Solís,wireless,6728050,107.0
BUENOS AIRES,San Andrés de Giles,Villa Espil,wireless,6728060,104.0
BUENOS AIRES,San Andrés de Giles,Villa Ruiz,fibra optica,6728070,140.0
BUENOS AIRES,San Andrés de Giles,Villa Ruiz,wireless,6728070,86.0
BUENOS AIRES,San Antonio de Areco,Duggan,fibra optica,6735010,231.0
BUENOS AIRES,San Antonio de Areco,Duggan,wireless,6735010,278.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,adsl,6735020,965.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,cablemodem,6735020,2007.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,dial up,6735020,5.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,fibra optica,6735020,3273.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,satelital,6735020,1.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,wireless,6735020,2223.0
BUENOS AIRES,San Antonio de Areco,Villa Lía,adsl,6735030,165.0
BUENOS AIRES,San Antonio de Areco,Villa Lía,fibra optica,6735030,362.0
BUENOS AIRES,San Antonio de Areco,Villa Lía,wireless,6735030,56.0
BUENOS AIRES,San Cayetano,Balneario San Cayetano,fibra optica,6742010,135.0
BUENOS AIRES,San Cayetano,Balneario San Cayetano,wireless,6742010,1.0
BUENOS AIRES,San Cayetano,Ochandío,wireless,6742020,15.0
BUENOS AIRES,San Cayetano,San Cayetano,adsl,6742030,116.0
BUENOS AIRES,San Cayetano,San Cayetano,cablemodem,6742030,1054.0
BUENOS AIRES,San Cayetano,San Cayetano,fibra optica,6742030,902.0
BUENOS AIRES,San Cayetano,San Cayetano,wireless,6742030,268.0
BUENOS AIRES,San Fernando,San Fernando,adsl,6749010,865.0
BUENOS AIRES,San Fernando,San Fernando,cablemodem,6749010,14853.0
BUENOS AIRES,San Fernando,San Fernando,dial up,6749010,2.0
BUENOS AIRES,San Fernando,San Fernando,fibra optica,6749010,12915.0
BUENOS AIRES,San Fernando,San Fernando,otros,6749010,13.0
BUENOS AIRES,San Fernando,San Fernando,wireless,6749010,109.0
BUENOS AIRES,San Fernando,Victoria,adsl,6749010,513.0
BUENOS AIRES,San Fernando,Victoria,cablemodem,6749010,11811.0
BUENOS AIRES,San Fernando,Victoria,dial up,6749010,2.0
BUENOS AIRES,San Fernando,Victoria,fibra optica,6749010,5077.0
BUENOS AIRES,San Fernando,Victoria,otros,6749010,5.0
BUENOS AIRES,San Fernando,Victoria,satelital,6749010,2.0
BUENOS AIRES,San Fernando,Victoria,wireless,6749010,1.0
BUENOS AIRES,San Fernando,Virreyes,adsl,6749010,88.0
BUENOS AIRES,San Fernando,Virreyes,cablemodem,6749010,6363.0
BUENOS AIRES,San Fernando,Virreyes,fibra optica,6749010,4943.0
BUENOS AIRES,San Fernando,Virreyes,otros,6749010,1.0
BUENOS AIRES,San Isidro,Acassuso,adsl,6756010,130.0
BUENOS AIRES,San Isidro,Acassuso,cablemodem,6756010,4345.0
BUENOS AIRES,San Isidro,Acassuso,dial up,6756010,1.0
BUENOS AIRES,San Isidro,Acassuso,fibra optica,6756010,1537.0
BUENOS AIRES,San Isidro,Acassuso,otros,6756010,1.0
BUENOS AIRES,San Isidro,Acassuso,satelital,6756010,1.0
BUENOS AIRES,San Isidro,Beccar,adsl,6756010,624.0
BUENOS AIRES,San Isidro,Beccar,cablemodem,6756010,14270.0
BUENOS AIRES,San Isidro,Beccar,fibra optica,6756010,2871.0
BUENOS AIRES,San Isidro,Beccar,otros,6756010,4.0
BUENOS AIRES,San Isidro,Beccar,wireless,6756010,80.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,adsl,6756010,462.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,cablemodem,6756010,16441.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,dial up,6756010,4.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,fibra optica,6756010,7958.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,otros,6756010,13.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,satelital,6756010,1.0
BUENOS AIRES,San Isidro,Boulogne Sur Mer,wireless,6756010,3.0
BUENOS AIRES,San Isidro,Martínez,adsl,6756010,728.0
BUENOS AIRES,San Isidro,Martínez,cablemodem,6756010,19534.0
BUENOS AIRES,San Isidro,Martínez,dial up,6756010,50.0
BUENOS AIRES,San Isidro,Martínez,fibra optica,6756010,10513.0
BUENOS AIRES,San Isidro,Martínez,otros,6756010,13.0
BUENOS AIRES,San Isidro,Martínez,satelital,6756010,1.0
BUENOS AIRES,San Isidro,San Isidro,adsl,6756010,437.0
BUENOS AIRES,San Isidro,San Isidro,cablemodem,6756010,17308.0
BUENOS AIRES,San Isidro,San Isidro,dial up,6756010,3.0
BUENOS AIRES,San Isidro,San Isidro,fibra optica,6756010,6038.0
BUENOS AIRES,San Isidro,San Isidro,otros,6756010,16.0
BUENOS AIRES,San Isidro,San Isidro,satelital,6756010,1.0
BUENOS AIRES,San Isidro,San Isidro,wireless,6756010,1.0
BUENOS AIRES,San Isidro,Villa Adelina,adsl,6756010,160.0
BUENOS AIRES,San Isidro,Villa Adelina,cablemodem,6756010,8080.0
BUENOS AIRES,San Isidro,Villa Adelina,fibra optica,6756010,3972.0
BUENOS AIRES,San Isidro,Villa Adelina,otros,6756010,7.0
BUENOS AIRES,San Miguel,Bella Vista,adsl,6760010,54.0
BUENOS AIRES,San Miguel,Bella Vista,cablemodem,6760010,3720.0
BUENOS AIRES,San Miguel,Bella Vista,dial up,6760010,36.0
BUENOS AIRES,San Miguel,Bella Vista,fibra optica,6760010,8590.0
BUENOS AIRES,San Miguel,Bella Vista,otros,6760010,10.0
BUENOS AIRES,San Miguel,Bella Vista,satelital,6760010,2.0
BUENOS AIRES,San Miguel,Bella Vista,wireless,6760010,1128.0
BUENOS AIRES,San Miguel,Campo De Mayo,satelital,6760010,1.0
BUENOS AIRES,San Miguel,Muñiz,adsl,6760010,52.0
BUENOS AIRES,San Miguel,Muñiz,cablemodem,6760010,3692.0
BUENOS AIRES,San Miguel,Muñiz,dial up,6760010,5.0
BUENOS AIRES,San Miguel,Muñiz,fibra optica,6760010,1936.0
BUENOS AIRES,San Miguel,San Miguel,adsl,6760010,295.0
BUENOS AIRES,San Miguel,San Miguel,cablemodem,6760010,81005.0
BUENOS AIRES,San Miguel,San Miguel,dial up,6760010,60.0
BUENOS AIRES,San Miguel,San Miguel,fibra optica,6760010,13430.0
BUENOS AIRES,San Miguel,San Miguel,otros,6760010,47.0
BUENOS AIRES,San Miguel,San Miguel,satelital,6760010,2.0
BUENOS AIRES,San Miguel,San Miguel,wireless,6760010,604.0
BUENOS AIRES,San Nicolás,Conesa,adsl,6763010,670.0
BUENOS AIRES,San Nicolás,Conesa,fibra optica,6763010,1402.0
BUENOS AIRES,San Nicolás,Conesa,satelital,6763010,1.0
BUENOS AIRES,San Nicolás,Conesa,wireless,6763010,49.0
BUENOS AIRES,San Nicolás,Erézcano,wireless,6763020,108.0
BUENOS AIRES,San Nicolás,General Rojo,fibra optica,6763030,608.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,adsl,6763050,4105.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,cablemodem,6763050,14749.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,dial up,6763050,2.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,fibra optica,6763050,19105.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,satelital,6763050,2.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,wireless,6763050,62.0
BUENOS AIRES,San Pedro,Pueblo Doyle,wireless,6770030,8.0
BUENOS AIRES,San Pedro,Río Tala,fibra optica,6770040,2.0
BUENOS AIRES,San Pedro,Río Tala,otros,6770040,237.0
BUENOS AIRES,San Pedro,San Pedro,adsl,6770050,1132.0
BUENOS AIRES,San Pedro,San Pedro,cablemodem,6770050,5209.0
BUENOS AIRES,San Pedro,San Pedro,fibra optica,6770050,10154.0
BUENOS AIRES,San Pedro,San Pedro,otros,6770050,78.0
BUENOS AIRES,San Pedro,San Pedro,satelital,6770050,3.0
BUENOS AIRES,San Pedro,San Pedro,wireless,6770050,202.0
BUENOS AIRES,San Pedro,Santa Lucía,fibra optica,6770060,3.0
BUENOS AIRES,San Pedro,Santa Lucía,satelital,6770060,2.0
BUENOS AIRES,San Vicente,Alejandro Korn,adsl,6778020,14.0
BUENOS AIRES,San Vicente,Alejandro Korn,cablemodem,6778020,3021.0
BUENOS AIRES,San Vicente,Alejandro Korn,dial up,6778020,4.0
BUENOS AIRES,San Vicente,Alejandro Korn,fibra optica,6778020,7017.0
BUENOS AIRES,San Vicente,Alejandro Korn,otros,6778020,5.0
BUENOS AIRES,San Vicente,Alejandro Korn,wireless,6778020,332.0
BUENOS AIRES,San Vicente,Domselaar,cablemodem,6778020,1253.0
BUENOS AIRES,San Vicente,Domselaar,wireless,6778020,52.0
BUENOS AIRES,San Vicente,San Vicente,adsl,6778020,395.0
BUENOS AIRES,San Vicente,San Vicente,cablemodem,6778020,3453.0
BUENOS AIRES,San Vicente,San Vicente,dial up,6778020,4.0
BUENOS AIRES,San Vicente,San Vicente,fibra optica,6778020,604.0
BUENOS AIRES,San Vicente,San Vicente,otros,6778020,1.0
BUENOS AIRES,San Vicente,San Vicente,wireless,6778020,395.0
BUENOS AIRES,Suipacha,General Rivas,adsl,6784010,96.0
BUENOS AIRES,Suipacha,General Rivas,wireless,6784010,123.0
BUENOS AIRES,Suipacha,Suipacha,adsl,6784020,219.0
BUENOS AIRES,Suipacha,Suipacha,dial up,6784020,2.0
BUENOS AIRES,Suipacha,Suipacha,fibra optica,6784020,3307.0
BUENOS AIRES,Suipacha,Suipacha,wireless,6784020,506.0
BUENOS AIRES,Tandil,De la Canal,otros,6791010,5.0
BUENOS AIRES,Tandil,De la Canal,wireless,6791010,39.0
BUENOS AIRES,Tandil,Desvío Aguirre,fibra optica,6791050,12.0
BUENOS AIRES,Tandil,Desvío Aguirre,wireless,6791050,1.0
BUENOS AIRES,Tandil,Gardey,fibra optica,6791030,281.0
BUENOS AIRES,Tandil,Gardey,otros,6791030,36.0
BUENOS AIRES,Tandil,Gardey,wireless,6791030,23.0
BUENOS AIRES,Tandil,María Ignacia  (Est. Vela),adsl,6791040,268.0
BUENOS AIRES,Tandil,María Ignacia  (Est. Vela),wireless,6791040,25.0
BUENOS AIRES,Tandil,Otros,otros,Sin Datos,45.0
BUENOS AIRES,Tandil,Tandil,adsl,6791050,797.0
BUENOS AIRES,Tandil,Tandil,cablemodem,6791050,41863.0
BUENOS AIRES,Tandil,Tandil,dial up,6791050,184.0
BUENOS AIRES,Tandil,Tandil,fibra optica,6791050,3325.0
BUENOS AIRES,Tandil,Tandil,otros,6791050,83.0
BUENOS AIRES,Tandil,Tandil,satelital,6791050,3.0
BUENOS AIRES,Tandil,Tandil,wireless,6791050,1004.0
BUENOS AIRES,Tapalqué,Tapalqué,fibra optica,6798020,1.0
BUENOS AIRES,Tapalqué,Tapalqué,satelital,6798020,1.0
BUENOS AIRES,Tigre,Benavídez,adsl,6805010,814.0
BUENOS AIRES,Tigre,Benavídez,cablemodem,6805010,8790.0
BUENOS AIRES,Tigre,Benavídez,fibra optica,6805010,11659.0
BUENOS AIRES,Tigre,Benavídez,satelital,6805010,3.0
BUENOS AIRES,Tigre,Benavídez,wireless,6805010,1605.0
BUENOS AIRES,Tigre,Dique Luján,adsl,6805010,7.0
BUENOS AIRES,Tigre,Dique Luján,cablemodem,6805010,2535.0
BUENOS AIRES,Tigre,Dique Luján,fibra optica,6805010,254.0
BUENOS AIRES,Tigre,Dique Luján,wireless,6805010,104.0
BUENOS AIRES,Tigre,Don Torcuato Este,adsl,6805010,356.0
BUENOS AIRES,Tigre,Don Torcuato Este,cablemodem,6805010,12320.0
BUENOS AIRES,Tigre,Don Torcuato Este,dial up,6805010,3.0
BUENOS AIRES,Tigre,Don Torcuato Este,fibra optica,6805010,13420.0
BUENOS AIRES,Tigre,Don Torcuato Este,otros,6805010,6.0
BUENOS AIRES,Tigre,Don Torcuato Este,wireless,6805010,23.0
BUENOS AIRES,Tigre,Don Torcuato Oeste,fibra optica,6805010,1.0
BUENOS AIRES,Tigre,Don Torcuato Oeste,wireless,6805010,186.0
BUENOS AIRES,Tigre,El Talar,adsl,6805010,107.0
BUENOS AIRES,Tigre,El Talar,cablemodem,6805010,6873.0
BUENOS AIRES,Tigre,El Talar,fibra optica,6805010,8950.0
BUENOS AIRES,Tigre,El Talar,otros,6805010,2.0
BUENOS AIRES,Tigre,El Talar,wireless,6805010,79.0
BUENOS AIRES,Tigre,General Pacheco,adsl,6805010,1414.0
BUENOS AIRES,Tigre,General Pacheco,cablemodem,6805010,11181.0
BUENOS AIRES,Tigre,General Pacheco,dial up,6805010,1.0
BUENOS AIRES,Tigre,General Pacheco,fibra optica,6805010,5388.0
BUENOS AIRES,Tigre,General Pacheco,otros,6805010,7.0
BUENOS AIRES,Tigre,General Pacheco,satelital,6805010,2.0
BUENOS AIRES,Tigre,General Pacheco,wireless,6805010,10.0
BUENOS AIRES,Tigre,Los Troncos Del Talar,adsl,6805010,145.0
BUENOS AIRES,Tigre,Los Troncos Del Talar,cablemodem,6805010,6118.0
BUENOS AIRES,Tigre,Los Troncos Del Talar,fibra optica,6805010,4040.0
BUENOS AIRES,Tigre,Los Troncos Del Talar,satelital,6805010,1.0
BUENOS AIRES,Tigre,Nordelta,cablemodem,6805010,5581.0
BUENOS AIRES,Tigre,Nordelta,fibra optica,6805010,4019.0
BUENOS AIRES,Tigre,OTROS,fibra optica,Sin Datos,2.0
BUENOS AIRES,Tigre,Ricardo Rojas,adsl,6805010,1055.0
BUENOS AIRES,Tigre,Ricardo Rojas,cablemodem,6805010,3461.0
BUENOS AIRES,Tigre,Ricardo Rojas,fibra optica,6805010,2691.0
BUENOS AIRES,Tigre,Ricardo Rojas,otros,6805010,6.0
BUENOS AIRES,Tigre,Rincón de Milberg,adsl,6805010,635.0
BUENOS AIRES,Tigre,Rincón de Milberg,cablemodem,6805010,9318.0
BUENOS AIRES,Tigre,Rincón de Milberg,fibra optica,6805010,2745.0
BUENOS AIRES,Tigre,Rincón de Milberg,wireless,6805010,45.0
BUENOS AIRES,Tigre,Tigre,adsl,6805010,255.0
BUENOS AIRES,Tigre,Tigre,cablemodem,6805010,12086.0
BUENOS AIRES,Tigre,Tigre,fibra optica,6805010,7043.0
BUENOS AIRES,Tigre,Tigre,otros,6805010,6.0
BUENOS AIRES,Tigre,Tigre,satelital,6805010,5.0
BUENOS AIRES,Tigre,Tigre,wireless,6805010,176.0
BUENOS AIRES,Tordillo,General Conesa,adsl,6812010,35.0
BUENOS AIRES,Tordillo,General Conesa,cablemodem,6812010,227.0
BUENOS AIRES,Tordillo,General Conesa,wireless,6812010,63.0
BUENOS AIRES,Tordillo,Villa Roch,wireless,6812010,11.0
BUENOS AIRES,Tornquist,Saldungaray,adsl,6819020,616.0
BUENOS AIRES,Tornquist,Sierra de la Ventana,cablemodem,6819030,486.0
BUENOS AIRES,Tornquist,Sierra de la Ventana,fibra optica,6819030,727.0
BUENOS AIRES,Tornquist,Tornquist,adsl,6819040,110.0
BUENOS AIRES,Tornquist,Tornquist,cablemodem,6819040,966.0
BUENOS AIRES,Tornquist,Tornquist,fibra optica,6819040,1461.0
BUENOS AIRES,Tornquist,Tornquist,satelital,6819040,1.0
BUENOS AIRES,Tornquist,Villa Serrana La Gruta,cablemodem,6819060,119.0
BUENOS AIRES,Tornquist,Villa Ventana,adsl,6819070,475.0
BUENOS AIRES,Trenque Lauquen,30 de Agosto,cablemodem,6826040,184.0
BUENOS AIRES,Trenque Lauquen,30 de Agosto,fibra optica,6826040,1396.0
BUENOS AIRES,Trenque Lauquen,30 de Agosto,otros,6826040,2376.0
BUENOS AIRES,Trenque Lauquen,Berutti,fibra optica,6826010,282.0
BUENOS AIRES,Trenque Lauquen,Girodias,adsl,6826020,47.0
BUENOS AIRES,Trenque Lauquen,Girodias,wireless,6826020,2.0
BUENOS AIRES,Trenque Lauquen,La Carreta,wireless,6826030,2.0
BUENOS AIRES,Trenque Lauquen,OTROS,satelital,Sin Datos,4.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,adsl,6826050,2369.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,cablemodem,6826050,2.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,dial up,6826050,61.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,fibra optica,6826050,13790.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,satelital,6826050,1.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,wireless,6826050,1241.0
BUENOS AIRES,Trenque Lauquen,Trongé,wireless,6826060,2.0
BUENOS AIRES,Tres Arroyos,Claromecó,adsl,6833020,228.0
